NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
ACTTTAT_MIR1425P	ACTTTAT_MIR1425P		36	0.98921317	1.0459301	0.26757812	1.0	1.0	17	tags=3%, list=1%, signal=3%	
GSE37301_MULTIPOTENT_PROGENITOR_VS_LYMPHOID_PRIMED_MPP_UP	GSE37301_MULTIPOTENT_PROGENITOR_VS_LYMPHOID_PRIMED_MPP_UP		19	0.9987445	1.0459166	0.032448377	1.0	1.0	2	tags=5%, list=0%, signal=5%	
GSE23321_CD8_STEM_CELL_MEMORY_VS_EFFECTOR_MEMORY_CD8_TCELL_UP	GSE23321_CD8_STEM_CELL_MEMORY_VS_EFFECTOR_MEMORY_CD8_TCELL_UP		28	0.99714035	1.0459094	0.064794816	1.0	1.0	1	tags=4%, list=0%, signal=4%	
GSE41867_DAY6_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP	GSE41867_DAY6_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP		23	0.99433607	1.045889	0.15240642	1.0	1.0	9	tags=4%, list=1%, signal=4%	
GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP	GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP		31	0.9886148	1.0458754	0.32730925	1.0	1.0	19	tags=6%, list=1%, signal=6%	
MIR4768_3P	MIR4768_3P		22	0.99937105	1.0458425	0.009925558	1.0	1.0	1	tags=5%, list=0%, signal=4%	
OCT1_03	OCT1_03		24	0.9968514	1.0458357	0.092009686	1.0	1.0	6	tags=8%, list=0%, signal=8%	
GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP	GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP		29	0.99435395	1.0458328	0.11713666	1.0	1.0	5	tags=3%, list=0%, signal=3%	
ZNF558_TARGET_GENES	ZNF558_TARGET_GENES		33	0.98986703	1.045824	0.23214285	1.0	1.0	16	tags=3%, list=1%, signal=3%	
GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_DN	GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_DN		28	0.9987374	1.045796	0.022675738	1.0	1.0	2	tags=4%, list=0%, signal=4%	
GSE20198_IL12_IL18_VS_IFNA_TREATED_ACT_CD4_TCELL_UP	GSE20198_IL12_IL18_VS_IFNA_TREATED_ACT_CD4_TCELL_UP		25	0.99558914	1.0457702	0.093886465	1.0	1.0	7	tags=4%, list=0%, signal=4%	
GSE17580_UNINFECTED_VS_S_MANSONI_INF_TREG_DN	GSE17580_UNINFECTED_VS_S_MANSONI_INF_TREG_DN		27	0.99369085	1.045728	0.15207373	1.0	1.0	10	tags=4%, list=1%, signal=4%	
BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_DN	BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_DN		38	0.97522235	1.0457249	0.64136624	1.0	1.0	39	tags=3%, list=2%, signal=3%	
GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_UP	GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_UP		31	0.9943074	1.0457083	0.1010101	1.0	1.0	9	tags=3%, list=1%, signal=3%	
GSE17721_LPS_VS_POLYIC_24H_BMDC_DN	GSE17721_LPS_VS_POLYIC_24H_BMDC_DN		33	0.98163396	1.0457022	0.46435452	1.0	1.0	29	tags=3%, list=2%, signal=3%	
GSE411_UNSTIM_VS_100MIN_IL6_STIM_MACROPHAGE_UP	GSE411_UNSTIM_VS_100MIN_IL6_STIM_MACROPHAGE_UP		34	0.9892269	1.0456208	0.24657534	1.0	1.0	17	tags=3%, list=1%, signal=3%	
GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_UP	GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_UP		30	0.9881847	1.0456198	0.31991526	1.0	1.0	7	tags=7%, list=0%, signal=7%	
GSE33292_DN3_THYMOCYTE_VS_TCELL_LYMPHOMA_FROM_TCF1_KO_UP	GSE33292_DN3_THYMOCYTE_VS_TCELL_LYMPHOMA_FROM_TCF1_KO_UP		27	0.9914532	1.0456034	0.22197309	1.0	1.0	11	tags=4%, list=1%, signal=4%	
ATAAGCT_MIR21	ATAAGCT_MIR21		23	0.99622405	1.045588	0.11794872	1.0	1.0	6	tags=4%, list=0%, signal=4%	
MIR3140_3P	MIR3140_3P		26	0.9918033	1.0455877	0.19777778	1.0	1.0	13	tags=4%, list=1%, signal=4%	
GOBP_CELLULAR_RESPONSE_TO_STARVATION	GOBP_CELLULAR_RESPONSE_TO_STARVATION		26	0.99810845	1.0455712	0.04405286	1.0	1.0	3	tags=4%, list=0%, signal=4%	
GSE42724_B1_BCELL_VS_PLASMABLAST_DN	GSE42724_B1_BCELL_VS_PLASMABLAST_DN		31	0.9886148	1.0455488	0.27705628	1.0	1.0	19	tags=6%, list=1%, signal=6%	
GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN	GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN		26	0.99432534	1.0455322	0.14148681	1.0	1.0	9	tags=4%, list=1%, signal=4%	
GOBP_T_CELL_DIFFERENTIATION	GOBP_T_CELL_DIFFERENTIATION		24	0.99811083	1.0455039	0.03846154	1.0	1.0	3	tags=4%, list=0%, signal=4%	
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP	THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP		38	0.98030496	1.0454911	0.48037383	1.0	1.0	32	tags=5%, list=2%, signal=5%	
GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_DN	GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_DN		32	0.98730415	1.0454855	0.31991953	1.0	1.0	2	tags=3%, list=0%, signal=3%	
GSE369_IFNG_KO_VS_WT_LIVER_UP	GSE369_IFNG_KO_VS_WT_LIVER_UP		26	0.98865074	1.0454774	0.2825112	1.0	1.0	20	tags=12%, list=1%, signal=11%	
GSE5542_IFNG_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_6H_UP	GSE5542_IFNG_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_6H_UP		30	0.982933	1.0454713	0.44769874	1.0	1.0	28	tags=7%, list=2%, signal=7%	
GSE360_CTRL_VS_M_TUBERCULOSIS_MAC_UP	GSE360_CTRL_VS_M_TUBERCULOSIS_MAC_UP		37	0.9898413	1.0454342	0.22342342	1.0	1.0	16	tags=3%, list=1%, signal=3%	
GSE15930_STIM_VS_STIM_AND_IL12_24H_CD8_T_CELL_UP	GSE15930_STIM_VS_STIM_AND_IL12_24H_CD8_T_CELL_UP		36	0.9809645	1.0454136	0.5085066	1.0	1.0	30	tags=3%, list=2%, signal=3%	
PAX4_03	PAX4_03		26	0.99747795	1.0454041	0.047008548	1.0	1.0	4	tags=4%, list=0%, signal=4%	
ZNF589_TARGET_GENES	ZNF589_TARGET_GENES		83	0.94262713	1.0454003	0.5861601	1.0	1.0	27	tags=4%, list=2%, signal=3%	
HP_STATUS_EPILEPTICUS	HP_STATUS_EPILEPTICUS		25	0.9968494	1.0453562	0.08029197	1.0	1.0	5	tags=4%, list=0%, signal=4%	
GSE21927_UNTREATED_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN	GSE21927_UNTREATED_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN		27	0.99873817	1.0453407	0.019911505	1.0	1.0	2	tags=4%, list=0%, signal=4%	
GSE34156_UNTREATED_VS_6H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP	GSE34156_UNTREATED_VS_6H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP		36	0.98413706	1.0453095	0.41379312	1.0	1.0	25	tags=3%, list=2%, signal=3%	
AHRARNT_01	AHRARNT_01		24	0.99685144	1.045293	0.058252428	1.0	1.0	6	tags=8%, list=0%, signal=8%	
GSE339_EX_VIVO_VS_IN_CULTURE_CD4POS_DC_UP	GSE339_EX_VIVO_VS_IN_CULTURE_CD4POS_DC_UP		33	0.98226726	1.0452759	0.47740668	1.0	1.0	28	tags=3%, list=2%, signal=3%	
GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT		32	0.98037976	1.0452361	0.5368217	1.0	1.0	33	tags=9%, list=2%, signal=9%	
MIR3123	MIR3123		35	0.9847812	1.045219	0.3858586	1.0	1.0	24	tags=3%, list=1%, signal=3%	
GSE17721_0.5H_VS_8H_POLYIC_BMDC_UP	GSE17721_0.5H_VS_8H_POLYIC_BMDC_UP		32	0.9898734	1.0451783	0.21176471	1.0	1.0	16	tags=3%, list=1%, signal=3%	
GSE1432_1H_VS_6H_IFNG_MICROGLIA_DN	GSE1432_1H_VS_6H_IFNG_MICROGLIA_DN		32	0.98734176	1.0451319	0.3415133	1.0	1.0	20	tags=3%, list=1%, signal=3%	
GSE27786_LSK_VS_NKCELL_DN	GSE27786_LSK_VS_NKCELL_DN		28	0.98382574	1.0451292	0.45045045	1.0	1.0	8	tags=4%, list=0%, signal=4%	
NAKAYA_PLASMACYTOID_DENDRITIC_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP	NAKAYA_PLASMACYTOID_DENDRITIC_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP		41	0.98171145	1.0451176	0.4364261	1.0	1.0	9	tags=2%, list=1%, signal=2%	
MIR146A_3P	MIR146A_3P		32	0.98128617	1.0451133	0.52916664	1.0	1.0	21	tags=6%, list=1%, signal=6%	
GSE7548_NAIVE_VS_DAY7_PCC_IMMUNIZATION_CD4_TCELL_UP	GSE7548_NAIVE_VS_DAY7_PCC_IMMUNIZATION_CD4_TCELL_UP		26	0.9962169	1.0451087	0.11059908	1.0	1.0	8	tags=12%, list=0%, signal=11%	
MIR4456	MIR4456		22	0.99433964	1.0450811	0.15189873	1.0	1.0	9	tags=5%, list=1%, signal=5%	
GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_UP	GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_UP		34	0.98290646	1.0450727	0.45109782	1.0	1.0	6	tags=3%, list=0%, signal=3%	
MIR6505_5P	MIR6505_5P		33	0.9798498	1.0450625	0.52040815	1.0	1.0	29	tags=6%, list=2%, signal=6%	
GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_DN	GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_DN		32	0.9835443	1.0450234	0.40655106	1.0	1.0	26	tags=3%, list=2%, signal=3%	
HP_ABNORMALITY_OF_THE_MENSTRUAL_CYCLE	HP_ABNORMALITY_OF_THE_MENSTRUAL_CYCLE		34	0.995564	1.0449972	0.08846154	1.0	1.0	7	tags=3%, list=0%, signal=3%	
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_UP	GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_UP		28	0.9861111	1.044989	0.37579617	1.0	1.0	22	tags=4%, list=1%, signal=4%	
DARWICHE_PAPILLOMA_RISK_HIGH_DN	DARWICHE_PAPILLOMA_RISK_HIGH_DN		21	0.99978393	1.0449772	0.0054054055	1.0	1.0	0	tags=5%, list=0%, signal=5%	
MIR485_5P	MIR485_5P		20	0.9968593	1.044977	0.060526315	1.0	1.0	5	tags=5%, list=0%, signal=5%	
DARWICHE_SKIN_TUMOR_PROMOTER_DN	DARWICHE_SKIN_TUMOR_PROMOTER_DN		23	0.99978393	1.0449438	0.012048192	1.0	1.0	0	tags=4%, list=0%, signal=4%	
HP_PREMATURE_BIRTH	HP_PREMATURE_BIRTH		17	0.9956113	1.044942	0.10493827	1.0	1.0	7	tags=6%, list=0%, signal=6%	
GSE17721_CTRL_VS_POLYIC_6H_BMDC_UP	GSE17721_CTRL_VS_POLYIC_6H_BMDC_UP		34	0.98795944	1.044893	0.3081511	1.0	1.0	19	tags=3%, list=1%, signal=3%	
GR_Q6	GR_Q6		21	0.9936486	1.0448232	0.17027026	1.0	1.0	6	tags=5%, list=0%, signal=5%	
GSE21033_3H_VS_24H_POLYIC_STIM_DC_UP	GSE21033_3H_VS_24H_POLYIC_STIM_DC_UP		24	0.99622166	1.0448047	0.12345679	1.0	1.0	6	tags=4%, list=0%, signal=4%	
ETF_Q6	ETF_Q6		23	0.9855255	1.0448018	0.4057971	1.0	1.0	23	tags=4%, list=1%, signal=4%	
GOCC_VACUOLAR_MEMBRANE	GOCC_VACUOLAR_MEMBRANE		83	0.93821	1.044797	0.57945204	1.0	1.0	25	tags=4%, list=2%, signal=3%	
HAND1_TARGET_GENES	HAND1_TARGET_GENES		42	0.97898096	1.0447953	0.5275311	1.0	1.0	35	tags=7%, list=2%, signal=7%	
HARALAMBIEVA_PBMC_FLUARIX_AGE_50_74YO_CORR_WITH_28D_MEM_B_CELL_RESPONSE_AT_28DY_POSITIVE	HARALAMBIEVA_PBMC_FLUARIX_AGE_50_74YO_CORR_WITH_28D_MEM_B_CELL_RESPONSE_AT_28DY_POSITIVE		145	0.91098064	1.0447514	0.5442021	1.0	1.0	29	tags=2%, list=2%, signal=2%	
EPPERT_HSC_R	EPPERT_HSC_R		21	0.99371403	1.0447277	0.16449086	1.0	1.0	9	tags=14%, list=1%, signal=14%	
GSE5455_EX_VIVO_VS_POST_24H_INCUBATION_MONOCYTES_FROM_TUMOR_BEARING_MOUSE_UP	GSE5455_EX_VIVO_VS_POST_24H_INCUBATION_MONOCYTES_FROM_TUMOR_BEARING_MOUSE_UP		23	0.9993707	1.0447085	0.011933174	1.0	1.0	1	tags=4%, list=0%, signal=4%	
TTANTCA_UNKNOWN	TTANTCA_UNKNOWN		93	0.9135155	1.0446807	0.58562094	1.0	1.0	15	tags=1%, list=1%, signal=1%	
GSE3982_CTRL_VS_LPS_48H_DC_UP	GSE3982_CTRL_VS_LPS_48H_DC_UP		25	0.9943289	1.0446687	0.14473684	1.0	1.0	9	tags=4%, list=1%, signal=4%	
GSE12845_IGD_POS_BLOOD_VS_NAIVE_TONSIL_BCELL_UP	GSE12845_IGD_POS_BLOOD_VS_NAIVE_TONSIL_BCELL_UP		24	0.99307305	1.0446467	0.18932039	1.0	1.0	11	tags=4%, list=1%, signal=4%	
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_IFNG_TNF_TREATED_MACROPHAGE_DN	GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_IFNG_TNF_TREATED_MACROPHAGE_DN		31	0.98545223	1.044643	0.40724948	1.0	1.0	23	tags=3%, list=1%, signal=3%	
RACCACAR_AML_Q6	RACCACAR_AML_Q6		30	0.9929543	1.0446355	0.18965517	1.0	1.0	7	tags=3%, list=0%, signal=3%	
BENPORATH_OCT4_TARGETS	BENPORATH_OCT4_TARGETS		33	0.9891567	1.0446315	0.25099602	1.0	1.0	2	tags=3%, list=0%, signal=3%	
GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_DN	GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_DN		39	0.98404396	1.0445806	0.39051095	1.0	1.0	19	tags=5%, list=1%, signal=5%	
LFA1_Q6	LFA1_Q6		26	0.9955864	1.044554	0.111856826	1.0	1.0	7	tags=4%, list=0%, signal=4%	
GSE17721_LPS_VS_PAM3CSK4_4H_BMDC_UP	GSE17721_LPS_VS_PAM3CSK4_4H_BMDC_UP		29	0.9829438	1.0445311	0.43312103	1.0	1.0	27	tags=3%, list=2%, signal=3%	
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP	GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP		43	0.9789674	1.0445158	0.5410122	1.0	1.0	34	tags=5%, list=2%, signal=5%	
CTACCTC_LET7A_LET7B_LET7C_LET7D_LET7E_LET7F_MIR98_LET7G_LET7I	CTACCTC_LET7A_LET7B_LET7C_LET7D_LET7E_LET7F_MIR98_LET7G_LET7I		32	0.9797468	1.0445098	0.5405983	1.0	1.0	32	tags=3%, list=2%, signal=3%	
GSE3720_LPS_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_DN	GSE3720_LPS_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_DN		29	0.98547065	1.0444934	0.35402298	1.0	1.0	23	tags=3%, list=1%, signal=3%	
MIR4524A_3P	MIR4524A_3P		27	0.99684554	1.044483	0.081140354	1.0	1.0	6	tags=7%, list=0%, signal=7%	
SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN	SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN		35	0.9834573	1.044474	0.39556378	1.0	1.0	16	tags=3%, list=1%, signal=3%	
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE		53	0.96069056	1.0444733	0.58795565	1.0	1.0	9	tags=2%, list=1%, signal=2%	
GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_UP	GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_UP		26	0.9911728	1.0444481	0.24439462	1.0	1.0	14	tags=4%, list=1%, signal=4%	
GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_DN	GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_DN		22	0.99496853	1.0444477	0.10597826	1.0	1.0	8	tags=5%, list=0%, signal=5%	
GSE33424_CD161_HIGH_VS_NEG_CD8_TCELL_UP	GSE33424_CD161_HIGH_VS_NEG_CD8_TCELL_UP		37	0.98539686	1.0444329	0.37777779	1.0	1.0	24	tags=5%, list=1%, signal=5%	
GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_UP	GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_UP		25	0.9943289	1.0444046	0.13084112	1.0	1.0	9	tags=4%, list=1%, signal=4%	
MIR3611	MIR3611		21	0.99685735	1.044384	0.10933334	1.0	1.0	6	tags=10%, list=0%, signal=9%	
GSE17721_0.5H_VS_4H_GARDIQUIMOD_BMDC_DN	GSE17721_0.5H_VS_4H_GARDIQUIMOD_BMDC_DN		36	0.9822335	1.0442979	0.4646098	1.0	1.0	29	tags=6%, list=2%, signal=6%	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_G_UP	GAUSSMANN_MLL_AF4_FUSION_TARGETS_G_UP		20	0.9947367	1.0442758	0.15977961	1.0	1.0	7	tags=5%, list=0%, signal=5%	
GOBP_SYNAPSE_ORGANIZATION	GOBP_SYNAPSE_ORGANIZATION		36	0.982868	1.0442725	0.41762453	1.0	1.0	27	tags=3%, list=2%, signal=3%	
GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_DN	GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_DN		26	0.99495584	1.0442626	0.1241535	1.0	1.0	9	tags=8%, list=1%, signal=8%	
TAL1BETAE47_01	TAL1BETAE47_01		23	0.9953294	1.0442519	0.14659686	1.0	1.0	4	tags=4%, list=0%, signal=4%	
GSE9037_WT_VS_IRAK4_KO_LPS_4H_STIM_BMDM_UP	GSE9037_WT_VS_IRAK4_KO_LPS_4H_STIM_BMDM_UP		31	0.98980206	1.0442203	0.277666	1.0	1.0	14	tags=6%, list=1%, signal=6%	
HP_ATONIC_SEIZURE	HP_ATONIC_SEIZURE		19	0.9968613	1.0442141	0.05172414	1.0	1.0	5	tags=5%, list=0%, signal=5%	
GSE17721_CTRL_VS_PAM3CSK4_12H_BMDC_DN	GSE17721_CTRL_VS_PAM3CSK4_12H_BMDC_DN		29	0.99115604	1.0441859	0.22095671	1.0	1.0	14	tags=3%, list=1%, signal=3%	
GSE9037_CTRL_VS_LPS_1H_STIM_IRAK4_KO_BMDM_DN	GSE9037_CTRL_VS_LPS_1H_STIM_IRAK4_KO_BMDM_DN		29	0.9848389	1.0441841	0.4074074	1.0	1.0	25	tags=7%, list=2%, signal=7%	
GSE5589_UNSTIM_VS_45MIN_LPS_STIM_MACROPHAGE_DN	GSE5589_UNSTIM_VS_45MIN_LPS_STIM_MACROPHAGE_DN		31	0.98608476	1.0441597	0.36951983	1.0	1.0	22	tags=3%, list=1%, signal=3%	
GSE339_CD8POS_VS_CD4CD8DN_DC_UP	GSE339_CD8POS_VS_CD4CD8DN_DC_UP		40	0.9808304	1.0441395	0.4727955	1.0	1.0	23	tags=3%, list=1%, signal=2%	
HP_FEVER	HP_FEVER		34	0.98415715	1.0441196	0.4038835	1.0	1.0	26	tags=6%, list=2%, signal=6%	
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_UP	GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_UP		27	0.98927444	1.0441185	0.309795	1.0	1.0	17	tags=4%, list=1%, signal=4%	
GSE41867_NAIVE_VS_DAY8_LCMV_EFFECTOR_CD8_TCELL_UP	GSE41867_NAIVE_VS_DAY8_LCMV_EFFECTOR_CD8_TCELL_UP		26	0.99810845	1.0441116	0.041763343	1.0	1.0	3	tags=4%, list=0%, signal=4%	
FIRESTEIN_PROLIFERATION	FIRESTEIN_PROLIFERATION		28	0.9945038	1.0441084	0.14197531	1.0	1.0	5	tags=4%, list=0%, signal=4%	
GENTILE_UV_HIGH_DOSE_DN	GENTILE_UV_HIGH_DOSE_DN		50	0.96789795	1.0440818	0.60755336	1.0	1.0	9	tags=6%, list=1%, signal=6%	
GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_DN	GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_DN		38	0.97376657	1.044078	0.6387833	1.0	1.0	8	tags=3%, list=0%, signal=3%	
GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS		40	0.9820117	1.044034	0.47435898	1.0	1.0	3	tags=3%, list=0%, signal=2%	
DARWICHE_PAPILLOMA_RISK_LOW_UP	DARWICHE_PAPILLOMA_RISK_LOW_UP		19	0.99871325	1.0440327	0.04464286	1.0	1.0	0	tags=5%, list=0%, signal=5%	
GSE40274_CTRL_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_CTRL_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		29	0.9842072	1.0440235	0.42857143	1.0	1.0	25	tags=3%, list=2%, signal=3%	
AP2_Q3	AP2_Q3		27	0.9955836	1.0439805	0.13738738	1.0	1.0	7	tags=4%, list=0%, signal=4%	
GSE4590_SMALL_VS_LARGE_PRE_BCELL_UP	GSE4590_SMALL_VS_LARGE_PRE_BCELL_UP		25	1.0	1.0439644	0.0	1.0	1.0	0	tags=4%, list=0%, signal=4%	
LIU_SOX4_TARGETS_UP	LIU_SOX4_TARGETS_UP		22	0.9893082	1.0439636	0.25185186	1.0	1.0	17	tags=5%, list=1%, signal=5%	
GSE17721_0.5H_VS_8H_LPS_BMDC_DN	GSE17721_0.5H_VS_8H_LPS_BMDC_DN		34	0.9797211	1.0439613	0.5515267	1.0	1.0	33	tags=6%, list=2%, signal=6%	
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_CD8_TCELL_DN	GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_CD8_TCELL_DN		25	0.99936986	1.0439506	0.004705882	1.0	1.0	1	tags=4%, list=0%, signal=4%	
GATA3_01	GATA3_01		28	0.99053025	1.043933	0.25678498	1.0	1.0	17	tags=11%, list=1%, signal=11%	
GTGACTT_MIR224	GTGACTT_MIR224		29	0.9873657	1.0439229	0.35966736	1.0	1.0	21	tags=7%, list=1%, signal=7%	
GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_MAC_UP	GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_MAC_UP		23	0.9993707	1.04392	0.014669927	1.0	1.0	1	tags=4%, list=0%, signal=4%	
MIR6739_5P	MIR6739_5P		26	0.9911728	1.0439084	0.22195704	1.0	1.0	14	tags=4%, list=1%, signal=4%	
MIR548AH_3P_MIR548AM_3P	MIR548AH_3P_MIR548AM_3P		138	0.910745	1.0439075	0.54707986	1.0	1.0	14	tags=4%, list=1%, signal=3%	
GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_UP	GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_UP		28	0.9943182	1.043865	0.18494624	1.0	1.0	9	tags=4%, list=1%, signal=4%	
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN	GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN		22	0.99937105	1.0438632	0.0234375	1.0	1.0	1	tags=5%, list=0%, signal=4%	
MIR7_5P	MIR7_5P		32	0.9841772	1.043831	0.40963855	1.0	1.0	27	tags=9%, list=2%, signal=9%	
GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_UP	GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_UP		30	0.99115044	1.0438309	0.20242915	1.0	1.0	15	tags=7%, list=1%, signal=7%	
GSE14308_TH17_VS_NATURAL_TREG_DN	GSE14308_TH17_VS_NATURAL_TREG_DN		24	0.99307305	1.0438173	0.16666667	1.0	1.0	11	tags=4%, list=1%, signal=4%	
GSE17721_LPS_VS_GARDIQUIMOD_6H_BMDC_DN	GSE17721_LPS_VS_GARDIQUIMOD_6H_BMDC_DN		38	0.9752641	1.0437961	0.6221034	1.0	1.0	25	tags=5%, list=2%, signal=5%	
HOXD11_TARGET_GENES	HOXD11_TARGET_GENES		23	0.998112	1.0437797	0.053030305	1.0	1.0	3	tags=4%, list=0%, signal=4%	
GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_MATURE_NEURON_CELL_LINE_DN	GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_MATURE_NEURON_CELL_LINE_DN		31	0.9867173	1.0437726	0.36831683	1.0	1.0	21	tags=3%, list=1%, signal=3%	
GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_IL23A_TREATED_CD4_TCELL_UP	GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_IL23A_TREATED_CD4_TCELL_UP		32	0.9867089	1.0437597	0.34623218	1.0	1.0	22	tags=6%, list=1%, signal=6%	
GOBP_DOUBLE_STRAND_BREAK_REPAIR	GOBP_DOUBLE_STRAND_BREAK_REPAIR		29	0.9930512	1.0437559	0.1663158	1.0	1.0	11	tags=3%, list=1%, signal=3%	
GOCC_PIGMENT_GRANULE	GOCC_PIGMENT_GRANULE		33	0.979734	1.0437521	0.56344086	1.0	1.0	32	tags=3%, list=2%, signal=3%	
FOXO3_01	FOXO3_01		26	0.9962169	1.0437393	0.09241706	1.0	1.0	6	tags=4%, list=0%, signal=4%	
RORA1_01	RORA1_01		29	0.995578	1.0437202	0.07186858	1.0	1.0	7	tags=3%, list=0%, signal=3%	
GSE6269_FLU_VS_STAPH_AUREUS_INF_PBMC_DN	GSE6269_FLU_VS_STAPH_AUREUS_INF_PBMC_DN		33	0.98290056	1.0437117	0.4739229	1.0	1.0	27	tags=3%, list=2%, signal=3%	
