NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
MULLIGHAN_MLL_SIGNATURE_1_UP	MULLIGHAN_MLL_SIGNATURE_1_UP		63	0.9921414	1.0244523	0.4469697	0.9697259	1.0	12	tags=2%, list=1%, signal=2%	
RUTELLA_RESPONSE_TO_HGF_DN	RUTELLA_RESPONSE_TO_HGF_DN		48	0.9928664	1.0244439	0.3312369	0.96876276	1.0	11	tags=2%, list=1%, signal=2%	
GSE11864_UNTREATED_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP	GSE11864_UNTREATED_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP		40	0.99741936	1.0244328	0.1182266	0.9682394	1.0	4	tags=3%, list=0%, signal=2%	
YAGI_AML_WITH_T_8_21_TRANSLOCATION	YAGI_AML_WITH_T_8_21_TRANSLOCATION		70	0.9868421	1.0244292	0.7249575	0.96714884	1.0	21	tags=3%, list=1%, signal=3%	
MIR4291	MIR4291		56	0.9895698	1.0244104	0.5376984	0.9667812	1.0	19	tags=7%, list=1%, signal=7%	
PUJANA_XPRSS_INT_NETWORK	PUJANA_XPRSS_INT_NETWORK		36	1.0	1.0243957	0.0	0.96639043	1.0	1	tags=6%, list=0%, signal=5%	
HP_INFANTILE_ONSET	HP_INFANTILE_ONSET		67	0.990151	1.0243936	0.51126516	0.9651765	1.0	15	tags=1%, list=1%, signal=1%	
GOBP_REGULATION_OF_DEFENSE_RESPONSE	GOBP_REGULATION_OF_DEFENSE_RESPONSE		54	0.9954427	1.0243773	0.24953446	0.96481645	1.0	8	tags=4%, list=1%, signal=4%	
GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS		51	0.99155295	1.0243689	0.4891775	0.9640687	1.0	13	tags=2%, list=1%, signal=2%	
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_IL6_TREATED_DN	GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_IL6_TREATED_DN		43	0.9961215	1.0243583	0.22273782	0.9632976	1.0	6	tags=2%, list=0%, signal=2%	
GOBP_PROTEIN_AUTOPHOSPHORYLATION	GOBP_PROTEIN_AUTOPHOSPHORYLATION		37	0.9980683	1.0242329	0.09703504	0.9698262	1.0	3	tags=3%, list=0%, signal=3%	
TGACATY_UNKNOWN	TGACATY_UNKNOWN		75	0.98679864	1.0242229	0.7265239	0.9692772	1.0	21	tags=3%, list=1%, signal=3%	
GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS		60	0.99150324	1.024203	0.45596868	0.96905637	1.0	13	tags=2%, list=1%, signal=2%	
MIR29A_3P	MIR29A_3P		46	0.99740934	1.0241263	0.12064965	0.97217435	1.0	5	tags=4%, list=0%, signal=4%	
MIR203A_3P	MIR203A_3P		62	0.9921466	1.0240321	0.41347906	0.9766852	1.0	12	tags=2%, list=1%, signal=2%	
GOCC_AXON	GOCC_AXON		61	0.99084365	1.0239305	0.50093806	0.9812529	1.0	16	tags=5%, list=1%, signal=5%	
GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY		39	0.9987105	1.0239025	0.06887755	0.9817439	1.0	3	tags=5%, list=0%, signal=5%	
NAKAYA_B_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP	NAKAYA_B_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP		66	0.9862205	1.023898	0.78899086	0.98059833	1.0	21	tags=2%, list=1%, signal=1%	
GSE3982_MAST_CELL_VS_BCELL_UP	GSE3982_MAST_CELL_VS_BCELL_UP		38	0.994201	1.0238898	0.3392857	0.97960424	1.0	9	tags=3%, list=1%, signal=3%	
GOBP_MRNA_CATABOLIC_PROCESS	GOBP_MRNA_CATABOLIC_PROCESS		41	0.9948354	1.0238276	0.23979592	0.98173165	1.0	8	tags=2%, list=1%, signal=2%	
PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_UP	PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_UP		34	0.99935734	1.0238104	0.044692736	0.981445	1.0	1	tags=3%, list=0%, signal=3%	
MIR3121_3P	MIR3121_3P		72	0.9917111	1.0238073	0.4265625	0.9802866	1.0	3	tags=1%, list=0%, signal=1%	
GSE29618_BCELL_VS_MDC_DN	GSE29618_BCELL_VS_MDC_DN		58	0.99412537	1.0237818	0.27220076	0.9804881	1.0	10	tags=3%, list=1%, signal=3%	
HP_ABNORMALITY_OF_THE_LYMPHATIC_SYSTEM	HP_ABNORMALITY_OF_THE_LYMPHATIC_SYSTEM		75	0.990099	1.0237765	0.5073892	0.97935385	1.0	15	tags=1%, list=1%, signal=1%	
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_UP	GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_UP		43	0.9961215	1.0237758	0.1952381	0.9781652	1.0	6	tags=2%, list=0%, signal=2%	
LET_7G_3P	LET_7G_3P		41	0.99806327	1.0237564	0.12064965	0.97806376	1.0	3	tags=2%, list=0%, signal=2%	
GSE9650_EXHAUSTED_VS_MEMORY_CD8_TCELL_DN	GSE9650_EXHAUSTED_VS_MEMORY_CD8_TCELL_DN		47	1.0	1.0237483	0.0	0.9770557	1.0	0	tags=2%, list=0%, signal=2%	
HP_ABNORMAL_PERIPHERAL_NERVOUS_SYSTEM_MORPHOLOGY	HP_ABNORMAL_PERIPHERAL_NERVOUS_SYSTEM_MORPHOLOGY		61	0.99345976	1.0237315	0.3537906	0.976924	1.0	10	tags=2%, list=1%, signal=2%	
GOMF_GUANYL_NUCLEOTIDE_BINDING	GOMF_GUANYL_NUCLEOTIDE_BINDING		60	0.9908497	1.0237219	0.489011	0.97631544	1.0	16	tags=5%, list=1%, signal=5%	
STEIN_ESRRA_TARGETS	STEIN_ESRRA_TARGETS		59	0.988243	1.0236948	0.65697676	0.9769877	1.0	18	tags=2%, list=1%, signal=2%	
GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY		48	0.9980545	1.0236869	0.09892473	0.97606075	1.0	3	tags=2%, list=0%, signal=2%	
NR1I2_TARGET_GENES	NR1I2_TARGET_GENES		55	0.99413687	1.0236859	0.2994012	0.97476137	1.0	10	tags=4%, list=1%, signal=4%	
GSE17721_LPS_VS_PAM3CSK4_12H_BMDC_DN	GSE17721_LPS_VS_PAM3CSK4_12H_BMDC_DN		34	0.99357325	1.0236794	0.3722826	0.97379535	1.0	10	tags=3%, list=1%, signal=3%	
MIR1185_1_3P_MIR1185_2_3P	MIR1185_1_3P_MIR1185_2_3P		65	0.9921312	1.023665	0.39506173	0.9733266	1.0	12	tags=2%, list=1%, signal=1%	
CREB_02	CREB_02		45	0.99629164	1.0236528	0.20224719	0.9726415	1.0	2	tags=2%, list=0%, signal=2%	
GOBP_MACROAUTOPHAGY	GOBP_MACROAUTOPHAGY		48	0.9941634	1.0236263	0.35022026	0.9730654	1.0	10	tags=4%, list=1%, signal=4%	
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	GOBP_NUCLEAR_CHROMOSOME_SEGREGATION		31	0.99935853	1.02362	0.03254438	0.9720969	1.0	1	tags=3%, list=0%, signal=3%	
BENPORATH_ES_1	BENPORATH_ES_1		45	0.9928803	1.023619	0.37104073	0.9708399	1.0	11	tags=2%, list=1%, signal=2%	
MIR4801	MIR4801		39	0.9967763	1.0236148	0.16511628	0.9697565	1.0	5	tags=3%, list=0%, signal=3%	
GOBP_MULTICELLULAR_ORGANISM_REPRODUCTION	GOBP_MULTICELLULAR_ORGANISM_REPRODUCTION		62	0.9901832	1.0236094	0.5701107	0.96871185	1.0	16	tags=3%, list=1%, signal=3%	
GSE22886_NAIVE_VS_MEMORY_TCELL_DN	GSE22886_NAIVE_VS_MEMORY_TCELL_DN		49	0.99432176	1.0235958	0.32291666	0.9682857	1.0	5	tags=2%, list=0%, signal=2%	
MIR543	MIR543		48	0.998703	1.0235589	0.06458797	0.96952665	1.0	2	tags=2%, list=0%, signal=2%	
MIR133A_3P_MIR133B	MIR133A_3P_MIR133B		41	0.99806327	1.0235492	0.10669975	0.9686891	1.0	3	tags=2%, list=0%, signal=2%	
GSE42021_TREG_PLN_VS_CD24LO_TREG_THYMUS_UP	GSE42021_TREG_PLN_VS_CD24LO_TREG_THYMUS_UP		26	0.99872124	1.023548	0.056737587	0.96741104	1.0	2	tags=4%, list=0%, signal=4%	
GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION	GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION		67	0.990151	1.0234985	0.5294118	0.96919996	1.0	16	tags=3%, list=1%, signal=3%	
MIR130B_3P	MIR130B_3P		53	0.99219257	1.023466	0.40862423	0.9696337	1.0	13	tags=4%, list=1%, signal=4%	
GENTILE_UV_HIGH_DOSE_DN	GENTILE_UV_HIGH_DOSE_DN		51	0.99675107	1.0234629	0.20661157	0.9685641	1.0	6	tags=4%, list=0%, signal=4%	
GOBP_CELL_JUNCTION_ASSEMBLY	GOBP_CELL_JUNCTION_ASSEMBLY		47	0.99432594	1.0234578	0.2805139	0.9676365	1.0	5	tags=2%, list=0%, signal=2%	
MIR510_3P	MIR510_3P		54	0.99283856	1.0234556	0.3853755	0.9664468	1.0	14	tags=7%, list=1%, signal=7%	
GSE17721_CTRL_VS_PAM3CSK4_24H_BMDC_UP	GSE17721_CTRL_VS_PAM3CSK4_24H_BMDC_UP		37	0.99356085	1.0234386	0.37628865	0.9661992	1.0	10	tags=3%, list=1%, signal=3%	
MULLIGHAN_NPM1_SIGNATURE_3_UP	MULLIGHAN_NPM1_SIGNATURE_3_UP		46	0.99416506	1.0233936	0.35159817	0.967617	1.0	8	tags=4%, list=1%, signal=4%	
GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS		54	0.99153644	1.0233897	0.4764957	0.96671784	1.0	13	tags=2%, list=1%, signal=2%	
HP_VASCULAR_SKIN_ABNORMALITY	HP_VASCULAR_SKIN_ABNORMALITY		64	0.99017036	1.0233765	0.522604	0.9663092	1.0	15	tags=2%, list=1%, signal=2%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_DN	GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_DN		60	0.9901961	1.0233685	0.5530303	0.9656192	1.0	16	tags=3%, list=1%, signal=3%	
MIR7853_5P	MIR7853_5P		47	0.9948153	1.0233659	0.27004218	0.9644724	1.0	8	tags=2%, list=1%, signal=2%	
GSE29618_BCELL_VS_MONOCYTE_DN	GSE29618_BCELL_VS_MONOCYTE_DN		57	0.99021524	1.0233305	0.5661765	0.96527576	1.0	15	tags=2%, list=1%, signal=2%	
KUMAR_TARGETS_OF_MLL_AF9_FUSION	KUMAR_TARGETS_OF_MLL_AF9_FUSION		46	0.99107945	1.0233277	0.52307695	0.96416223	1.0	12	tags=4%, list=1%, signal=4%	
GOMF_PROTEIN_KINASE_ACTIVITY	GOMF_PROTEIN_KINASE_ACTIVITY		73	0.97928476	1.0233053	0.765812	0.96434575	1.0	13	tags=4%, list=1%, signal=4%	
IVANOVA_HEMATOPOIESIS_MATURE_CELL	IVANOVA_HEMATOPOIESIS_MATURE_CELL		49	0.9913866	1.0232917	0.47807017	0.96393555	1.0	9	tags=2%, list=1%, signal=2%	
GSE22886_NAIVE_CD8_TCELL_VS_MEMORY_TCELL_DN	GSE22886_NAIVE_CD8_TCELL_VS_MEMORY_TCELL_DN		51	0.99551684	1.0232815	0.24784483	0.9633318	1.0	6	tags=4%, list=0%, signal=4%	
GOBP_CELL_CELL_SIGNALING	GOBP_CELL_CELL_SIGNALING		127	0.9623462	1.0232246	0.7208707	0.9652361	1.0	15	tags=2%, list=1%, signal=2%	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY		52	0.9941483	1.0232037	0.28853756	0.9649285	1.0	10	tags=4%, list=1%, signal=4%	
MIR454_3P	MIR454_3P		61	0.99215174	1.0231999	0.42258653	0.9638953	1.0	13	tags=3%, list=1%, signal=3%	
GOCC_DENDRITIC_TREE	GOCC_DENDRITIC_TREE		53	0.991542	1.0231935	0.42887932	0.96314627	1.0	13	tags=2%, list=1%, signal=2%	
MIR548F_5P	MIR548F_5P		66	0.99212605	1.02314	0.42730495	0.9648888	1.0	13	tags=3%, list=1%, signal=3%	
GOBP_REGULATION_OF_AUTOPHAGY	GOBP_REGULATION_OF_AUTOPHAGY		54	0.99218744	1.0231205	0.45167652	0.9647554	1.0	13	tags=4%, list=1%, signal=4%	
HP_ABNORMAL_CIRCULATING_PROTEIN_CONCENTRATION	HP_ABNORMAL_CIRCULATING_PROTEIN_CONCENTRATION		64	0.9908257	1.0231099	0.48828828	0.96408325	1.0	15	tags=3%, list=1%, signal=3%	
GOBP_MAINTENANCE_OF_LOCATION_IN_CELL	GOBP_MAINTENANCE_OF_LOCATION_IN_CELL		34	0.9987146	1.0230757	0.07751938	0.9650618	1.0	2	tags=3%, list=0%, signal=3%	
GLI1_TARGET_GENES	GLI1_TARGET_GENES		56	0.9947849	1.0230742	0.27875245	0.96391577	1.0	8	tags=2%, list=1%, signal=2%	
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN	CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN		67	0.98949444	1.0230625	0.5773913	0.9636249	1.0	18	tags=4%, list=1%, signal=4%	
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION		28	0.9987196	1.0230392	0.08250825	0.9640833	1.0	2	tags=4%, list=0%, signal=4%	
TGCACTT_MIR519C_MIR519B_MIR519A	TGCACTT_MIR519C_MIR519B_MIR519A		52	0.99219763	1.0230392	0.43346775	0.96282476	1.0	13	tags=4%, list=1%, signal=4%	
GOBP_MONONUCLEAR_CELL_DIFFERENTIATION	GOBP_MONONUCLEAR_CELL_DIFFERENTIATION		48	0.998703	1.0230354	0.063043475	0.9618686	1.0	2	tags=2%, list=0%, signal=2%	
GOCC_CELL_CORTEX	GOCC_CELL_CORTEX		59	0.98954934	1.0230163	0.59099436	0.96185046	1.0	16	tags=2%, list=1%, signal=2%	
GSE32164_ALTERNATIVELY_ACT_M2_VS_CMYC_INHIBITED_MACROPHAGE_UP	GSE32164_ALTERNATIVELY_ACT_M2_VS_CMYC_INHIBITED_MACROPHAGE_UP		41	0.9974177	1.0230086	0.103365384	0.96109354	1.0	4	tags=2%, list=0%, signal=2%	
GSE33425_CD161_INT_VS_NEG_CD8_TCELL_DN	GSE33425_CD161_INT_VS_NEG_CD8_TCELL_DN		47	0.9974077	1.0229982	0.1012931	0.96041656	1.0	5	tags=4%, list=0%, signal=4%	
TTTTGAG_MIR373	TTTTGAG_MIR373		44	0.99676585	1.0229408	0.14778325	0.9626336	1.0	5	tags=2%, list=0%, signal=2%	
SMTTTTGT_UNKNOWN	SMTTTTGT_UNKNOWN		55	0.9928338	1.0229402	0.41967872	0.96149665	1.0	12	tags=4%, list=1%, signal=4%	
GOBP_SECRETION	GOBP_SECRETION		87	0.9847741	1.0229323	0.7342767	0.96083593	1.0	15	tags=6%, list=1%, signal=5%	
MIR655_3P	MIR655_3P		70	0.9888158	1.0229201	0.6524702	0.9602848	1.0	18	tags=3%, list=1%, signal=3%	
FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL	FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL		62	0.9927538	1.0229063	0.39670932	0.9601108	1.0	7	tags=2%, list=0%, signal=2%	
GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY		60	0.9928105	1.022904	0.34766355	0.9590034	1.0	13	tags=5%, list=1%, signal=5%	
GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_DN	GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_DN		43	0.99676794	1.0229014	0.1752809	0.9580393	1.0	5	tags=2%, list=0%, signal=2%	
MIR142_5P	MIR142_5P		46	0.9967617	1.022897	0.19004525	0.9571243	1.0	5	tags=2%, list=0%, signal=2%	
MIR6508_5P	MIR6508_5P		48	0.99481195	1.0228783	0.2746781	0.9569305	1.0	8	tags=2%, list=1%, signal=2%	
MIR3688_3P	MIR3688_3P		60	0.9915033	1.0228755	0.4532374	0.9558292	1.0	14	tags=3%, list=1%, signal=3%	
HP_PERIPHERAL_NEUROPATHY	HP_PERIPHERAL_NEUROPATHY		61	0.99084365	1.0228302	0.49808428	0.957703	1.0	15	tags=3%, list=1%, signal=3%	
GSE40666_WT_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP	GSE40666_WT_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP		33	0.9948619	1.0228155	0.24861878	0.95733273	1.0	8	tags=3%, list=1%, signal=3%	
GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP	GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP		42	0.99354005	1.0228002	0.3646789	0.9570145	1.0	10	tags=2%, list=1%, signal=2%	
GOMF_TRANSCRIPTION_COACTIVATOR_ACTIVITY	GOMF_TRANSCRIPTION_COACTIVATOR_ACTIVITY		41	1.0	1.0227801	0.0	0.95684355	1.0	0	tags=2%, list=0%, signal=2%	
GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_DN	GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_DN		37	0.9948487	1.0227742	0.30287206	0.95612717	1.0	9	tags=5%, list=1%, signal=5%	
GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_BM_UP	GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_BM_UP		39	0.9896841	1.0227622	0.57349396	0.9556388	1.0	16	tags=3%, list=1%, signal=3%	
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING		55	0.99153095	1.0227513	0.4731405	0.9551367	1.0	13	tags=2%, list=1%, signal=2%	
GOMF_GTPASE_ACTIVITY	GOMF_GTPASE_ACTIVITY		56	0.9908735	1.0227412	0.52323234	0.9547356	1.0	16	tags=5%, list=1%, signal=5%	
GOBP_VIRAL_LIFE_CYCLE	GOBP_VIRAL_LIFE_CYCLE		51	0.994152	1.0227284	0.32505175	0.9541927	1.0	10	tags=4%, list=1%, signal=4%	
GSE14308_TH2_VS_TH17_DN	GSE14308_TH2_VS_TH17_DN		30	0.99743587	1.0227113	0.12131148	0.95422053	1.0	4	tags=3%, list=0%, signal=3%	
GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_DC_DN	GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_DC_DN		39	1.0	1.0226886	0.0	0.95441484	1.0	0	tags=3%, list=0%, signal=3%	
GOBP_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	GOBP_REGULATION_OF_PROTEIN_KINASE_ACTIVITY		86	0.9825235	1.0226836	0.75523347	0.9536234	1.0	5	tags=2%, list=0%, signal=2%	
MIR301A_3P	MIR301A_3P		54	0.9921875	1.0226663	0.43418467	0.95354265	1.0	13	tags=4%, list=1%, signal=4%	
GSE22886_NAIVE_CD8_TCELL_VS_NKCELL_DN	GSE22886_NAIVE_CD8_TCELL_VS_NKCELL_DN		42	0.998062	1.0226498	0.10047847	0.9535112	1.0	3	tags=2%, list=0%, signal=2%	
GSE27786_LSK_VS_MONO_MAC_DN	GSE27786_LSK_VS_MONO_MAC_DN		40	0.9967742	1.0226476	0.16666667	0.95239156	1.0	5	tags=3%, list=0%, signal=2%	
AIZARANI_LIVER_C9_LSECS_1	AIZARANI_LIVER_C9_LSECS_1		40	0.9954839	1.022632	0.25126904	0.95226485	1.0	7	tags=3%, list=0%, signal=2%	
MIR122B_5P	MIR122B_5P		44	0.99741274	1.0226035	0.13592233	0.9528187	1.0	5	tags=5%, list=0%, signal=4%	
GSE23321_CD8_STEM_CELL_MEMORY_VS_EFFECTOR_MEMORY_CD8_TCELL_DN	GSE23321_CD8_STEM_CELL_MEMORY_VS_EFFECTOR_MEMORY_CD8_TCELL_DN		47	0.99027866	1.022574	0.54042554	0.95373076	1.0	15	tags=2%, list=1%, signal=2%	
FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_UP	FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_UP		81	0.9887343	1.0225521	0.6334405	0.95365137	1.0	18	tags=2%, list=1%, signal=2%	
WP_FOCAL_ADHESION	WP_FOCAL_ADHESION		40	0.9967742	1.0225165	0.16995074	0.95476913	1.0	5	tags=3%, list=0%, signal=2%	
GOMF_KINASE_REGULATOR_ACTIVITY	GOMF_KINASE_REGULATOR_ACTIVITY		32	0.9980745	1.0224887	0.11080332	0.95488805	1.0	3	tags=3%, list=0%, signal=3%	
TAATTA_CHX10_01	TAATTA_CHX10_01		77	0.9867812	1.0224748	0.7516892	0.9544904	1.0	21	tags=3%, list=1%, signal=3%	
DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN	DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN		60	0.9875817	1.0224535	0.749004	0.95475096	1.0	19	tags=2%, list=1%, signal=2%	
MURARO_PANCREAS_ALPHA_CELL	MURARO_PANCREAS_ALPHA_CELL		70	0.9875	1.0223871	0.69686985	0.9582817	1.0	19	tags=1%, list=1%, signal=1%	
WANG_CISPLATIN_RESPONSE_AND_XPC_DN	WANG_CISPLATIN_RESPONSE_AND_XPC_DN		37	0.9961365	1.022345	0.17955112	0.96000844	1.0	8	tags=8%, list=1%, signal=8%	
MIR130A_3P	MIR130A_3P		55	0.99218243	1.0223314	0.42495126	0.9596889	1.0	13	tags=4%, list=1%, signal=4%	
GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_DN	GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_DN		46	0.99740934	1.022326	0.13043478	0.95884377	1.0	4	tags=2%, list=0%, signal=2%	
GSE9037_WT_VS_IRAK4_KO_LPS_4H_STIM_BMDM_UP	GSE9037_WT_VS_IRAK4_KO_LPS_4H_STIM_BMDM_UP		30	1.0	1.0222393	0.0	0.96313417	1.0	0	tags=3%, list=0%, signal=3%	
GOBP_REGULATION_OF_SECRETION	GOBP_REGULATION_OF_SECRETION		59	0.9928152	1.0222014	0.34246576	0.9645426	1.0	15	tags=8%, list=1%, signal=8%	
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS		56	0.9915254	1.0221913	0.44933078	0.96398264	1.0	13	tags=2%, list=1%, signal=2%	
GOLDRATH_ANTIGEN_RESPONSE	GOLDRATH_ANTIGEN_RESPONSE		55	0.9941368	1.0221574	0.27952754	0.9649165	1.0	9	tags=2%, list=1%, signal=2%	
MIR3942_3P	MIR3942_3P		42	0.99439424	1.0221393	0.30612245	0.9649802	1.0	3	tags=2%, list=0%, signal=2%	
GOBP_DIVALENT_INORGANIC_CATION_HOMEOSTASIS	GOBP_DIVALENT_INORGANIC_CATION_HOMEOSTASIS		43	0.9962933	1.0221162	0.2244898	0.96513337	1.0	2	tags=2%, list=0%, signal=2%	
GOBP_RESPONSE_TO_PEPTIDE	GOBP_RESPONSE_TO_PEPTIDE		54	0.99153644	1.0220975	0.47637796	0.965091	1.0	13	tags=2%, list=1%, signal=2%	
OCONNOR_PBMC_MENVEO_ACWYVAX_AGE_30_70YO_7DY_AFTER_SECOND_DOSE_VS_7DY_AFTER_FIRST_DOSE_DN	OCONNOR_PBMC_MENVEO_ACWYVAX_AGE_30_70YO_7DY_AFTER_SECOND_DOSE_VS_7DY_AFTER_FIRST_DOSE_DN		52	0.99284786	1.022044	0.40412372	0.9675969	1.0	11	tags=2%, list=1%, signal=2%	
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION		65	0.99147546	1.0220405	0.43715847	0.96664643	1.0	15	tags=5%, list=1%, signal=4%	
GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN		60	0.9869281	1.0220381	0.7461832	0.965618	1.0	20	tags=2%, list=1%, signal=2%	
GSE16522_ANTI_CD3CD28_STIM_VS_UNSTIM_NAIVE_CD8_TCELL_DN	GSE16522_ANTI_CD3CD28_STIM_VS_UNSTIM_NAIVE_CD8_TCELL_DN		41	0.99225307	1.0220098	0.42857143	0.96653277	1.0	12	tags=2%, list=1%, signal=2%	
GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_UP	GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_UP		37	0.9967804	1.0219891	0.15056819	0.9669108	1.0	5	tags=3%, list=0%, signal=3%	
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_DN	GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_DN		26	0.9993606	1.0219619	0.049668875	0.9676818	1.0	1	tags=4%, list=0%, signal=4%	
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_UP	GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_UP		33	0.99935776	1.021952	0.027855154	0.9668687	1.0	1	tags=3%, list=0%, signal=3%	
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY		35	0.99678457	1.0219405	0.18732782	0.96662325	1.0	5	tags=3%, list=0%, signal=3%	
DAZARD_UV_RESPONSE_CLUSTER_G6	DAZARD_UV_RESPONSE_CLUSTER_G6		36	0.99678254	1.0219204	0.18227848	0.9669921	1.0	6	tags=6%, list=0%, signal=5%	
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_7DY_DN	GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_7DY_DN		58	0.98759794	1.0219086	0.70669293	0.9666812	1.0	20	tags=3%, list=1%, signal=3%	
NAKAYA_PLASMACYTOID_DENDRITIC_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_DN	NAKAYA_PLASMACYTOID_DENDRITIC_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_DN		28	0.9961588	1.0218787	0.16181229	0.967112	1.0	6	tags=4%, list=0%, signal=4%	
GOBP_MITOTIC_NUCLEAR_DIVISION	GOBP_MITOTIC_NUCLEAR_DIVISION		38	0.9993557	1.0218765	0.021390375	0.96611917	1.0	1	tags=3%, list=0%, signal=3%	
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_UP	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_UP		55	0.9869706	1.0218459	0.791498	0.967033	1.0	21	tags=4%, list=1%, signal=4%	
